artist.familiarity,artist.hotttnesss,artist.id,artist.latitude,artist.location,artist.longitude,artist.name,artist.similar,artist.terms,artist.terms_freq,release.id,release.name,song.artist_mbtags,song.artist_mbtags_count,song.bars_confidence,song.bars_start,song.beats_confidence,song.beats_start,song.duration,song.end_of_fade_in,song.hotttnesss,song.id,song.key,song.key_confidence,song.loudness,song.mode,song.mode_confidence,song.start_of_fade_out,song.tatums_confidence,song.tatums_start,song.tempo,song.time_signature,song.time_signature_confidence,song.title,song.year,artist_clean,release_name_clean
0.737037558,0.539245418,AR050VJ1187B9B13A7,0.0,0,0.0,Dead Kennedys,0.0,rock,1.0,181162,0,0.0,2.0,0.016,1.04773,0.379,0.39241,216.842,0.0,0.788388183,SOZQSGL12AF72A9145,10.0,0.325,-4.264,1,0.286,213.02,0.767,0.06784,92.897,4.0,0.879,0,1982,dead kennedys,0
0.626957723,0.434859589,AR2XRFQ1187FB417FE,0.0,0,0.0,Julie Zenatti,0.0,chanson,1.0,382807,0,0.0,0.0,0.716,8.69527,0.773,0.59161,252.99546,0.514,0.475638468,SOMBCOW12AAF3B229F,1.0,0.429,-11.061,0,0.67,241.424,0.365,0.59161,80.084,4.0,0.533,0,2004,julie zenatti,0
0.495796932,0.389498817,ARQ0HOT1187B9A25FA,42.31256,0,-71.08868,Mistress,0.0,hip hop,1.0,682479,0,0.0,0.0,0.079,4.10421,0.0,3.26138,580.70159,5.294,0.401486711,SOXGDVW12AB01864E7,0.0,0.821,-4.523,1,0.587,580.702,0.032,3.05425,146.331,4.0,0.479,0,2005,mistress,0
0.611495418,0.334519764,ARJGW911187FB586CA,0.0,0,0.0,I Hate Sally,0.0,post-hardcore,1.0,116616,0,0.0,0.0,0.095,0.39309,0.862,0.39309,163.63057,0.0,-1.0,SODJYEC12A8C13D757,7.0,0.38,-5.795,1,0.385,158.511,0.731,0.11929,77.15,3.0,0.369,0,2007,i hate sally,0
0.55746022,0.386151631,AREJXK41187B9A4ACC,46.71067,0,1.71819,RaphaA<<l,0.0,chanson,0.910697616,275907,0,0.0,0.0,0.179,0.52458,0.886,0.04257,148.74077,0.192,0.547952942,SOGSMXL12A81C23D88,0.0,0.591,-9.636,1,0.556,141.607,0.0,0.04257,124.059,4.0,0.372,0,2008,raphaa<<l,0
0.614261764,0.417413024,ARVJ6541187B9A4C3E,59.75952,0,18.70249,MAY=negarm,0.0,viking metal,0.996430166,263217,0,0.0,0.0,0.012,0.70481,0.791,0.3403,92.76036,0.0,0.594359366,SOFYJDL12A58A7DD52,4.0,0.016,-6.769,0,0.009,85.664,0.312,0.1526,163.086,4.0,0.0,0,2007,may=negarm,0
0.947327507,0.60725728,AR03BDP1187FB5B324,34.05349,0,-118.24532,Britney Spears,0.0,dance pop,1.0,636897,3,0.0,6.0,0.256,0.89674,0.824,0.44176,465.47546,0.0,-1.0,SOQKBQI12AB0182711,1.0,0.309,-6.278,1,0.409,461.41,1.0,0.21427,131.999,5.0,1.0,3,2009,britney spears,3
0.766826206,0.549445961,AR2H1J41187FB5C640,0.0,0,0.0,Danny Elfman,0.0,soundtrack,1.0,287148,0,0.0,2.0,0.13,2.76225,0.329,0.76782,140.87791,0.36,0.383934684,SOUZAFY12A8C136709,5.0,0.158,-22.435,0,0.418,140.878,0.145,0.53862,86.901,5.0,0.328,0,2002,danny elfman,0
0.683455701,0.42712297,ARRM70G1187B9A7F64,0.0,0,0.0,Junior Kimbrough,0.0,delta blues,0.975924716,815249,0,0.0,1.0,0.18,0.82683,0.799,0.37729,190.06649,0.321,0.618352389,SOHPAVE12A8AE47190,7.0,0.007,-14.023,0,0.239,184.866,0.284,0.14678,129.584,4.0,0.338,0,1997,junior kimbrough,0
0.459797129,0.349912612,ARDNS031187B9924F0,32.67828,0,-83.22295,Tim Wilson,0.0,filk,1.0,25323,0,0.0,0.0,0.123,0.47866,0.78,0.47866,100.67546,0.392,0.0,SOBOJXY12A6D4F79A0,5.0,0.261,-12.36,1,0.297,98.093,0.644,0.03652,88.576,5.0,0.772,0,1999,tim wilson,0
0.617608694,0.405967369,ARKL75U1187FB5B8B6,43.01437,0,-88.23546,BoDeans,0.0,roots rock,0.977056738,401293,0,0.0,0.0,0.418,0.38807,0.418,0.38807,186.20036,0.148,0.299877488,SOGHPNO12A582A2482,7.0,1.0,-13.845,1,0.864,171.764,0.584,0.18877,156.285,1.0,0.0,0,1986,bodeans,0
0.899934952,0.68365806,ARH6W4X1187B99274F,0.0,0,0.0,Radiohead,0.0,british pop,0.99997276,188863,0,0.0,5.0,0.106,0.22793,0.883,0.22793,237.21751,0.0,0.47643522,SOSQIHH12A8C13370B,1.0,0.623,-7.057,1,0.763,226.116,1.0,0.06881,188.91,5.0,0.68,0,2007,radiohead,0
0.744641246,0.579988982,ARNLO5S1187B9B80CC,0.0,0,0.0,Van Halen,0.0,heavy metal,0.999932033,129837,0,0.0,1.0,0.229,3.67154,0.229,3.67154,324.23138,12.452,0.685351118,SORKWDV12A8C13B43B,4.0,0.696,-9.057,0,0.638,317.44,0.088,3.33976,87.899,1.0,0.445,0,1998,van halen,0
0.839297678,0.718891456,ARDVZTE1187FB5A0A1,0.0,0,0.0,Bon Jovi,0.0,rock,1.0,372702,0,0.0,1.0,0.203,0.16217,1.0,0.16217,311.27465,0.328,-1.0,SOHKLCA12A8C1414AB,1.0,1.0,-4.857,1,0.808,303.827,0.416,0.16217,139.95,4.0,0.203,0,1986,bon jovi,0
0.612657824,0.457611174,AROJAG11187B9B71A3,51.50632,0,-0.12714,The Chap,0.0,future jazz,0.910049664,160998,0,0.0,1.0,0.005,0.10825,0.682,0.10825,207.28118,0.0,0.407233015,SOPGCJJ12A58A796B7,6.0,0.425,-8.337,0,0.681,207.281,0.871,0.10825,123.007,4.0,0.566,0,2003,the chap,0
0.577276089,0.376939984,AREJ5K11187B993F5F,0.0,0,0.0,R. Carlos Nakai,0.0,chamber jazz,1.0,529426,0,0.0,1.0,0.876,0.09527,0.876,0.09527,146.33751,0.347,0.215080319,SODENZR12AAF3B13B9,1.0,0.027,-25.651,0,0.415,137.143,0.675,0.09527,104.989,1.0,0.0,0,1982,r. carlos nakai,0
0.733433227,0.455558797,ARK8OHG1187B99016A,0.0,0,0.0,Shadows Fall,0.0,power metal,0.945956606,734726,0,0.0,0.0,0.001,1.35712,0.461,0.65324,283.48036,0.113,0.687873715,SOKMPKV12A67AE241B,0.0,0.489,-4.076,0,0.596,280.88,0.85,0.12569,84.992,4.0,0.42,0,2004,shadows fall,0
0.756790992,0.458697013,ARRPOUR1187FB4D0BA,0.0,0,0.0,Aceyalone,0.0,hip hop,1.0,141928,0,0.0,0.0,0.087,1.28213,0.289,0.35229,170.1873,0.165,0.215080319,SOPXSOJ12A81C209E2,1.0,0.676,-4.149,0,0.542,161.576,0.987,0.04216,129.956,5.0,1.0,0,2007,aceyalone,0
0.760270106,0.496071347,ARGXIE31187FB55B48,0.0,0,0.0,Tech N9ne,0.0,gangster rap,0.91857052,54436,0,0.0,0.0,0.028,0.6814,0.341,0.34228,274.85995,0.14,0.706000517,SOELGKJ12A58A7CD11,1.0,0.178,-6.696,1,0.256,267.952,0.765,0.17272,177.942,4.0,0.81,0,2006,tech n9ne,0
0.620379479,0.407898467,ARUME5Q1187B9B1AA7,46.23518,0,-119.09456,Kristine W.,0.0,progressive house,0.928009773,776030,0,0.0,0.0,0.334,0.95465,0.516,0.48717,235.12771,3.506,0.246950841,SOLYALY12AC3DF5182,10.0,0.714,-4.499,0,0.641,227.968,0.155,0.24998,129.976,4.0,0.475,0,2004,kristine w.,0
0.640574149,0.454714841,ARWD82K1187B98CFF2,0.0,0,0.0,Cracker,0.0,roots rock,0.966374319,277481,0,0.0,1.0,0.015,0.63449,1.0,0.07351,196.5971,0.316,0.427446572,SOMKDSL12A8A9D5A19,9.0,0.263,-8.749,1,0.42,183.409,0.837,0.07351,107.848,4.0,0.352,0,1998,cracker,0
0.643016666,0.461517205,ARVJVFF1187B9B40D6,40.7174,0,-74.04323,Al Di Meola,0.0,latin jazz,0.929507055,419331,0,0.0,0.0,0.166,0.91514,0.958,0.36132,257.30567,0.299,0.360370583,SOKKHMB12AB0182B39,0.0,0.368,-16.945,1,0.653,248.471,0.38,0.36132,110.096,4.0,0.207,0,1983,al di meola,0
0.822843255,0.531436737,ARZXTEY1187B9997A7,0.0,0,0.0,Juelz Santana / Freekey Zeekey / Monique Garnett,0.0,rap,1.0,26342,0,0.0,0.0,0.575,0.30968,0.0,0.30968,79.64689,0.0,0.38293509,SOTZFYX12A6D4F71DE,0.0,0.032,-19.771,1,0.078,71.721,0.0,0.30968,196.482,3.0,0.516,0,2003,juelz santana / freekey zeekey / monique garnett,0
0.450852685,0.33238987,AR93RTI1187B98ECFB,30.38815,0,-96.0878,Mance Lipscomb,0.0,texas blues,1.0,648860,0,0.0,0.0,0.529,0.315,0.529,0.315,181.39383,0.061,-1.0,SOQIBIH12AB0186282,1.0,0.162,-10.173,1,0.213,178.306,0.395,0.12401,161.7,1.0,0.0,0,1993,mance lipscomb,0
0.561589946,0.420570307,AR2PT4M1187FB55B1A,0.0,0,0.0,Los Chichos,0.0,flamenco,1.0,223784,0,0.0,0.0,0.024,1.41148,0.572,0.2216,212.53179,0.183,0.266955186,SOHYLEY12A8C13F20D,4.0,0.0,-6.159,0,0.147,209.711,0.579,0.2216,100.232,4.0,0.728,0,1987,los chichos,0
0.701118744,0.415441656,ARWQ3M31187FB4CF01,33.74831,0,-84.39111,ARRESTED DEVELOPMENT,0.0,hip hop,1.0,520249,0,0.0,1.0,0.046,0.51667,0.805,0.17396,218.06975,0.299,0.609043943,SOUPVPL12AB0189B9F,1.0,1.0,-6.25,1,0.788,203.941,0.428,0.17396,177.886,4.0,1.0,0,2006,arrested development,0
0.711893841,0.535163042,ARQOATR1187B9AE959,0.0,0,0.0,Jane's Addiction,0.0,alternative metal,0.948792523,136563,0,0.0,1.0,0.052,1.06405,0.0,0.4344,355.63057,4.418,-1.0,SOGMLLJ12A8AE46BA4,5.0,0.476,-7.938,1,0.493,346.686,0.175,0.4344,92.729,4.0,0.198,0,1990,jane's addiction,0
0.63589871,0.530262813,ARZKUQF11F4C8456E8,52.47859,0,-1.9086,The Moody Blues,0.0,british invasion,0.898790619,22126,0,0.0,0.0,0.532,0.84211,0.158,0.3172,291.29098,0.0,-1.0,SOQFZBX12A6D4F5B4D,9.0,0.321,-12.065,0,0.413,284.729,0.474,0.3172,115.514,4.0,0.132,0,1968,the moody blues,0
0.464362591,0.417846148,ARW1WST1187FB384DA,0.0,0,0.0,Jope Ruonansuu,0.0,parody,1.0,563754,0,0.0,1.0,0.072,0.12589,0.763,0.12589,211.25179,0.073,-1.0,SOOJCEQ12AB0189C25,2.0,0.651,-10.321,0,0.605,201.427,0.788,0.12589,111.004,3.0,0.717,0,2009,jope ruonansuu,0
0.32073576,0.0,ARPYQNG1187FB4AF63,0.0,0,0.0,Virgil Moorefield,0.0,experimental rock,0.960889704,664962,0,0.0,0.0,0.021,1.40544,0.997,0.40808,236.2771,0.345,-1.0,SOJIGMK12AB018B088,11.0,0.474,-10.829,0,0.547,226.342,0.382,0.08104,123.004,4.0,0.712,0,1994,virgil moorefield,0
0.48177182,0.282491646,ARZLS3G1187FB38347,0.0,0,0.0,Orquestra,0.0,orchestra,1.0,262849,0,0.0,0.0,0.028,0.70824,0.824,0.14306,87.58812,2.096,0.456858867,SOKNSOQ12A8C134AAE,5.0,0.652,-13.767,0,0.607,82.837,0.353,0.14306,104.752,4.0,0.191,0,1967,orquestra,0
0.56952416,0.381467815,AR72Q9R1187B98A664,0.0,0,0.0,Hatiras,0.0,tech house,0.935335903,484499,0,0.0,1.0,0.571,0.94221,0.426,0.48776,298.1873,0.0,-1.0,SODCBCN12AB01818EA,11.0,0.384,-6.125,0,0.247,298.187,0.564,0.48776,131.999,4.0,0.0,0,2002,hatiras,0
0.571926731,0.368446212,ARM7UY51187B993E17,40.71455,0,-74.00712,Eddie Palmieri,0.0,salsa,1.0,248450,0,0.0,1.0,0.301,0.63219,0.301,0.63219,266.50077,0.388,-1.0,SOYBJJE12A8C13CC79,10.0,0.414,-17.886,0,0.464,254.409,0.334,0.44272,153.309,1.0,0.0,0,1973,eddie palmieri,0
0.632041754,0.387911599,ARX0X2D1187B99F515,30.9742,0,-91.52382,HA-ASH,0.0,pop rock,1.0,514551,0,0.0,0.0,0.103,0.37619,0.444,0.37619,253.90975,0.107,0.576399981,SOAGBQA12AB0180400,9.0,0.385,-5.548,1,0.32,244.727,0.732,0.15288,136.945,4.0,0.284,0,2005,ha-ash,0
0.674970293,0.424953084,ARZS5VW1187FB567E8,0.0,0,0.0,William Orbit,0.0,progressive house,0.898751785,768978,0,0.0,1.0,0.106,0.84706,0.808,0.37145,199.8624,0.287,0.504034341,SOQKFHB12AB0186B13,5.0,0.64,-21.82,1,0.705,187.96,0.263,0.13365,131.281,4.0,0.887,0,2000,william orbit,0
0.585514007,0.364914035,AR32ETX1187B9A792F,0.0,0,0.0,The Vaughan Brothers,0.0,blues-rock,0.983709336,282026,0,0.0,0.0,0.04,1.2303,1.0,0.39374,222.64118,0.0,0.654276263,SOHWUWA12A8C1325AE,8.0,0.494,-13.324,1,0.465,219.214,0.959,0.39374,141.602,4.0,0.0,0,1990,the vaughan brothers,0
0.379734512,0.3138661,ARY1P2B1187B9B78F5,0.0,0,0.0,Mariano Yanani,0.0,lullaby,1.0,154488,0,0.0,0.0,0.325,1.10975,0.775,1.10975,239.22893,2.473,-1.0,SOTTBUT12A8C13856B,11.0,0.822,-15.618,1,0.811,232.96,0.135,1.10975,85.024,3.0,0.709,0,2005,mariano yanani,0
0.873238653,0.519965479,ARIMZQZ1187B9AD541,0.0,0,0.0,Thrice,0.0,post-hardcore,0.999680167,628265,0,0.0,0.0,0.813,0.06852,0.813,0.06852,169.63873,0.0,0.735346457,SOUQYYT12A8C13BA09,8.0,1.0,-5.176,1,0.606,166.934,0.315,0.06852,114.179,1.0,0.0,0,2002,thrice,0
0.675384812,0.633339909,AR5FP401187FB523C9,0.0,0,0.0,Bob Dylan,0.0,blues-rock,0.947546054,285737,0,0.0,3.0,0.606,0.35946,0.606,0.35946,257.61914,0.0,0.702551585,SOBMWXO12A8C132120,4.0,0.368,-13.776,1,0.382,248.9,0.442,0.14051,136.842,1.0,0.0,0,1975,bob dylan,0
0.575805715,0.397170342,AR2O20V1187B989AF6,0.0,0,0.0,Black Tambourine,0.0,noise pop,0.869839262,785985,0,0.0,0.0,0.101,0.74282,0.345,0.28097,236.35546,3.065,0.593251652,SORRNTH12AC960A43B,10.0,0.698,-9.975,1,0.246,225.414,0.623,0.28097,131.388,4.0,0.242,0,2010,black tambourine,0
0.809828123,0.539644312,ARBCUNV1187B98A9FB,0.0,0,0.0,Busta Rhymes,0.0,hip hop,1.0,513035,0,0.0,1.0,0.572,0.56298,0.0,0.04856,209.60608,0.0,0.447135796,SORTOLS12AB01816C5,7.0,0.522,-8.975,1,0.394,209.606,0.188,0.04856,90.032,4.0,0.735,0,2000,busta rhymes,0
0.823548253,0.507115549,ARB6OGR1187FB4D43D,43.58015,0,7.12123,M83,0.0,shoegaze,1.0,27450,0,0.0,1.0,0.947,0.81347,0.969,0.14735,1071.882,0.078,0.699426728,SOWGWCP12A6D4F860D,4.0,0.879,-6.1,0,0.707,1043.458,0.828,0.14735,90.264,4.0,0.757,0,2001,m83,0
0.425417297,0.299624038,ARKRUIT11F50C4E6B1,-19.93272,0,145.77406,Kooii,0.0,latin jazz,1.0,466544,0,0.0,0.0,0.556,0.76621,0.95,0.22776,391.00036,0.115,0.319565987,SOWPPYS12AB01827A5,7.0,0.578,-10.775,1,0.573,382.409,0.95,0.22776,112.93,4.0,0.715,0,2005,kooii,0
0.683455701,0.42712297,ARRM70G1187B9A7F64,0.0,0,0.0,Junior Kimbrough,0.0,delta blues,0.975924716,815232,0,0.0,1.0,0.121,0.49568,0.77,0.49568,384.57424,0.386,-1.0,SOVYDFP12AB018CAD3,8.0,0.699,-9.841,1,0.535,373.83,0.535,0.13665,83.706,4.0,0.0,0,1998,junior kimbrough,0
0.709010525,0.553566172,ARV8T9T1187B99F3F4,0.0,0,0.0,Amorphis,0.0,progressive metal,0.944224483,264962,0,0.0,1.0,0.021,0.81416,0.664,0.26024,285.46567,0.229,0.715894796,SOEOMZJ12A8C139998,2.0,0.205,-5.067,1,0.435,274.872,1.0,0.26024,108.039,4.0,0.732,0,2001,amorphis,0
0.368134445,0.313665817,ARKA2YS1187B9A4060,0.0,0,0.0,"MichA""le Arnaud",0.0,chanson,1.0,34505,0,0.0,1.0,0.118,0.22716,0.803,0.22716,122.27873,0.322,-1.0,SORWLOJ12A6D4F871E,0.0,0.386,-13.828,0,0.452,116.175,0.125,0.22716,95.264,3.0,0.282,0,1996,"micha""le arnaud",0
0.623823768,0.441106359,ARALUUG1187FB58696,30.43883,0,-90.44116,Irma Thomas,0.0,delta blues,0.973191971,393782,0,0.0,1.0,0.024,0.93036,0.894,0.41676,205.29587,0.369,0.334706549,SOHHAXO12AB0184DE3,10.0,0.572,-14.526,1,0.606,196.36,0.629,0.15221,112.109,3.0,1.0,0,2001,irma thomas,0
0.840963901,0.587869152,ARNDL191187FB51583,0.0,0,0.0,Jimi Hendrix,0.0,blues-rock,0.924265781,763905,0,0.0,3.0,0.0,0.52427,0.0,0.52427,449.74975,0.0,0.693961617,SOLQLCA12AB0188BBD,8.0,0.912,-8.239,1,0.667,446.74,0.357,0.3241,146.77,1.0,0.0,0,1989,jimi hendrix,0
0.613598057,0.377720338,ARM3QKQ1187FB421E0,40.71455,0,-74.00712,Willy DeVille,0.0,blues-rock,0.975439455,136291,0,0.0,0.0,0.134,3.87962,1.0,3.02925,227.81342,3.744,0.355285536,SOIBVYA12A8AE46F75,0.0,0.0,-9.46,1,0.098,219.051,0.795,3.02925,141.999,4.0,0.545,0,1996,willy deville,0
0.844039532,0.524378988,ARUSOMY1187FB4D3B4,0.0,0,0.0,Anti-Flag,0.0,oi,0.999917452,468835,0,0.0,4.0,0.006,0.74975,0.909,0.35283,171.59791,0.096,0.603860471,SOSJEIO12A58A7A674,10.0,0.591,-5.829,0,0.463,155.597,0.544,0.15824,152.273,4.0,0.027,0,2009,anti-flag,0
0.703690572,0.529195922,ARJ7SQ31187B9AF432,0.0,0,0.0,Billy Bragg,0.0,urban folk,0.949369581,220705,0,0.0,2.0,0.919,1.11544,0.534,0.39441,173.50485,0.16,0.372530039,SOVTOZI12A8C13710B,7.0,0.617,-7.339,1,0.647,165.901,0.067,0.16899,83.481,4.0,0.0,0,2006,billy bragg,0
0.661080168,0.442765842,ARV1JVD1187B9AD195,35.91463,0,-79.05661,Loudon Wainwright III,0.0,modern rock,1.0,557347,0,0.0,1.0,1.0,0.24095,1.0,0.24095,152.13669,0.177,0.387026532,SOCDLVW12AB018371F,0.0,0.669,-12.464,1,0.696,146.135,1.0,0.24095,151.294,1.0,0.743,0,2009,loudon wainwright iii,0
0.515279199,0.34424658,ARHO1WI1187B98CB84,0.0,0,0.0,Michael Card,0.0,ccm,1.0,74751,0,0.0,1.0,0.43,0.36626,0.578,0.36626,234.78812,0.0,0.445454526,SOMAHZI12A58A7F904,2.0,0.05,-6.276,1,0.509,220.752,1.0,0.06868,99.644,4.0,0.942,0,1985,michael card,0
0.732571745,0.457981674,ARNNQ9E1187FB3C82F,0.0,0,0.0,Sizzla,0.0,dancehall,0.97102593,439771,0,0.0,1.0,0.151,0.51316,0.232,0.19682,168.56771,0.0,0.33888672,SOFVMAW12AB017D330,1.0,0.0,-8.683,0,0.0,163.283,0.715,0.03865,189.263,4.0,0.338,0,2006,sizzla,0
0.552719818,0.371711094,AR25WM21187FB461B3,0.0,0,0.0,Francis Lai,0.0,space age pop,0.914735382,440044,0,0.0,1.0,0.573,2.23436,0.825,0.99086,243.43465,2.537,-1.0,SOVQKHW12AB01804CD,7.0,0.499,-14.942,0,0.33,238.138,0.1,0.99086,97.849,3.0,0.815,0,1996,francis lai,0
0.404823303,0.288050285,AR7LIU31187B98EF11,0.0,0,0.0,Rita Chiarelli,0.0,blues,1.0,238650,0,0.0,0.0,0.79,0.17499,0.79,0.17499,261.04118,0.107,0.0,SOPLMNH12A8C141B93,7.0,0.906,-15.268,1,0.873,250.061,0.507,0.17499,90.637,1.0,0.591,0,2006,rita chiarelli,0
0.486562643,0.333663204,AR1S5O61187B9898AC,37.27188,0,-119.27023,Chris Eaton,0.0,ccm,0.902789635,40525,0,0.0,0.0,0.154,1.39531,0.0,0.80568,289.07057,0.0,0.265861049,SOYOZZK12A6D4F8CF9,7.0,0.453,-12.958,1,0.661,267.587,0.646,0.50567,100.771,4.0,0.309,0,1995,chris eaton,0
0.576164587,0.43929204,AR898OD1187B9A14BB,0.0,0,0.0,Olga TaA+-on,0.0,merengue,1.0,129890,0,0.0,1.0,0.038,0.73797,1.0,0.23954,254.1971,5.114,0.0,SOHVFEH12A8159E996,10.0,0.645,-5.764,0,0.665,249.243,1.0,0.23954,120.01,4.0,0.04,0,2002,olga taa+-on,0
0.455087591,0.360163491,AR3UYDN1187B99DCA3,0.0,0,0.0,Palito Ortega,0.0,latin pop,0.98381426,509391,0,0.0,0.0,0.229,1.11027,0.35,0.3168,156.96934,0.0,0.606491353,SOGCPXG12AB0184F73,0.0,0.693,-7.264,0,0.669,151.922,0.868,0.11843,152.249,4.0,0.0,0,2004,palito ortega,0
0.356763035,0.284232446,ARIA09I1187B9A6D6E,46.8132,0,8.22395,Sportsguitar,0.0,pop rock,0.969845341,420553,0,0.0,0.0,0.022,0.53967,0.958,0.11756,231.00036,0.496,0.215080319,SOIURDO12A8C1392EB,4.0,1.0,-7.054,1,0.77,218.343,0.684,0.11756,142.192,4.0,0.0,0,1998,sportsguitar,0
0.933916106,0.778673579,AR52EZT1187B9900BF,40.8079,0,-73.9454,Alicia Keys,0.0,neo soul,0.999984594,662632,0,0.0,2.0,0.096,0.23299,0.72,0.23299,240.22159,0.197,0.909277347,SOKOTBW12AB018CE2D,7.0,0.414,-9.736,1,0.35,226.783,0.737,0.23299,119.959,4.0,1.0,0,2009,alicia keys,0
0.786529476,0.60332456,AR01W2D1187FB5912F,40.01574,0,-105.27924,3OH!3,0.0,electro,1.0,351128,0,0.0,1.0,0.047,0.82664,0.417,0.41552,211.66975,0.165,-1.0,SOIDQLF12CF5664F7F,11.0,0.175,-4.806,0,0.323,211.67,1.0,0.20584,145.88,4.0,0.623,0,2008,3oh!3,0
0.612543004,0.459660463,ARXP7MQ1187FB3AC5F,0.0,0,0.0,Dave Hollister,0.0,motown,0.993534994,15450,0,0.0,0.0,0.333,1.09251,0.426,0.43367,271.62077,0.0,0.790566802,SOWCLTO12A67021CEC,4.0,0.33,-7.493,1,0.372,253.678,0.808,0.1047,91.003,4.0,0.796,0,2001,dave hollister,0
0.790922848,0.601184942,ARR9XGB1187B9912E6,0.0,0,0.0,Boyz II Men,0.0,new jack swing,1.0,639437,0,0.0,1.0,0.066,0.83153,0.84,0.20057,151.58812,0.27,0.583566126,SOCYRJH12AB0181091,2.0,0.221,-10.338,1,0.58,142.362,0.0,0.20057,94.921,7.0,0.579,0,2009,boyz ii men,0
0.576451704,0.420006674,ARKBCZ91187B98F486,34.01156,0,-118.49229,Coco Montoya,0.0,blues-rock,1.0,238605,0,0.0,0.0,0.026,0.51477,0.166,0.13818,233.482,0.363,-1.0,SOAMUDI12A6D4FCD11,2.0,0.399,-5.67,0,0.42,226.888,0.166,0.13818,155.577,4.0,0.647,0,1995,coco montoya,0
0.526880372,0.348462172,ARVEFIT12086C1686D,0.0,0,0.0,VinAcius de Moraes,0.0,brazilian pop music,0.999881635,406395,0,0.0,0.0,0.133,0.5406,0.744,0.5406,243.53914,0.235,-1.0,SOUDYXE12AB0183777,11.0,0.302,-17.669,0,0.243,239.549,0.0,0.21966,62.776,5.0,0.514,0,1965,vinacius de moraes,0
0.459810163,0.328997859,ARSAJKR1187FB4C5DC,42.33168,0,-83.04792,Kim Wilson,0.0,harmonica blues,1.0,239877,0,0.0,0.0,0.016,1.30839,0.592,0.57635,555.54567,2.026,0.377531645,SOWCPMQ12A58A78C43,3.0,0.0,-11.96,1,0.171,545.582,0.097,0.57635,163.085,4.0,0.592,0,2001,kim wilson,0
0.534440306,0.357224274,ARLF92B11A348F0D1E,0.0,0,0.0,Silkie Ft. Harry Craze,0.0,uk garage,0.965832832,718941,0,0.0,0.0,0.093,0.6895,1.0,0.26112,365.76608,0.241,0.536032112,SOTZIVE12AB0187D1C,1.0,0.24,-8.678,1,0.334,355.985,1.0,0.04693,140.02,4.0,0.548,0,2009,silkie ft. harry craze,0
0.82785377,0.517328584,ARPKK761187FB4D53C,40.10216,0,-85.67869,The Ataris,0.0,pop punk,0.930853525,340651,0,0.0,1.0,0.191,2.44299,0.42,2.04092,212.89751,0.0,0.548678056,SOYCFVX12A8AE45C63,4.0,0.112,-5.038,0,0.455,203.413,0.142,2.04092,151.949,4.0,0.843,0,2006,the ataris,0
0.470466866,0.378398547,AR6MIU31187B994603,0.0,0,0.0,Stefon Harris,0.0,hard bop,1.0,109816,0,0.0,0.0,0.02,0.88173,0.915,0.43893,326.60853,0.196,-1.0,SOFHCZN12A8C13D39F,2.0,0.516,-14.43,0,0.594,313.406,0.834,0.22139,131.936,4.0,0.0,0,1999,stefon harris,0
0.495502207,0.322482578,ARP06GY1187B98B0F0,42.33168,0,-83.04792,Yami Bolo,0.0,roots reggae,0.940422952,773743,0,0.0,0.0,0.076,0.49196,0.931,0.07115,214.30812,0.148,0.0,SOAOQZZ12AB018E59A,1.0,0.149,-7.919,1,0.219,207.917,0.494,0.07115,139.037,4.0,0.06,0,2001,yami bolo,0
0.61443158,0.383211422,ARZCHLM1187FB495C3,0.0,0,0.0,Ray Barretto,0.0,latin jazz,1.0,725671,0,0.0,0.0,0.654,0.05102,0.654,0.05102,335.22893,0.0,0.528262647,SOMCSDR12A8C135024,8.0,0.464,-6.39,1,0.348,331.674,0.194,0.05102,138.367,1.0,0.0,0,1992,ray barretto,0
0.482282399,0.346473409,ARD62OC1187FB54B75,0.0,0,0.0,Sundial Aeon,0.0,downtempo,1.0,727669,0,0.0,0.0,0.017,1.87772,0.787,0.53596,459.93751,0.0,0.529730607,SOUXWHI12AB018DBF6,5.0,0.393,-11.791,0,0.459,459.938,0.228,0.2053,90.009,4.0,0.435,0,2007,sundial aeon,0
0.788485246,0.470107802,ARLNY561187B9B0355,0.0,0,0.0,Noisettes,0.0,soundtrack,0.9476098,69099,0,0.0,0.0,0.224,0.05115,0.609,0.05115,205.06077,0.0,-1.0,SOCQYRC12A67ADB469,2.0,0.559,-2.912,0,0.586,201.607,0.384,0.05115,119.501,4.0,0.689,0,2006,noisettes,0
0.865970006,0.574921423,ARJA1841187FB3A029,51.50632,0,-0.12714,David Bowie,0.0,dance rock,1.0,1356,0,0.0,3.0,0.446,0.69009,0.514,0.05874,305.05751,0.0,0.262509351,SOAKODQ12A58A7B461,1.0,0.94,-16.599,1,0.63,300.884,0.514,0.05874,221.658,4.0,0.639,0,1977,david bowie,0
0.694983409,0.429780286,AR189B91187B9B8D9C,0.0,0,0.0,Gustavo Cerati,0.0,electronica,1.0,518086,0,0.0,1.0,0.079,1.37777,0.247,0.42724,251.66322,0.0,0.6049634,SOYKHAC12AB017DE72,9.0,0.603,-4.576,1,0.644,245.557,0.488,0.18991,125.987,4.0,0.942,0,2006,gustavo cerati,0
